C4H10+H=PC4H9+H2                                  	12.7628	2.6900	6450.0	16.0376	1.9835	4500.6	2.33	1.48	1.05	1.25	1.55	1.87	2.18	2.50	2.82	3.14	3.45	3.76	4.07	4.38	4.68	4.98	
C4H10+O2=PC4H9+HO2                                	31.7254	0.0000	52340.0	30.5592	-0.1703	49309.5	2.28	1.33	1.11	1.49	1.88	2.26	2.64	3.01	3.37	3.71	4.03	4.35	4.64	4.93	5.20	5.46	
C4H10+OH=PC4H9+H2O                                	23.0784	0.9700	1586.0	19.4130	1.1232	3096.9	69.00	52.07	42.44	36.30	32.08	29.01	26.68	24.85	23.38	22.17	21.16	20.30	19.55	18.91	18.34	17.83	
C4H10+CH3=PC4H9+CH4                               	3.5410	3.4400	10400.0	4.7738	2.9389	7142.4	4.04	2.14	1.34	1.07	1.43	1.80	2.20	2.60	3.00	3.41	3.82	4.22	4.62	5.02	5.41	5.79	
PC4H9=C2H4+C2H5                                   	27.9957	0.6200	29636.7	26.6859	0.5685	29870.2	6.46	6.27	6.14	6.06	5.99	5.95	5.91	5.89	5.87	5.85	5.84	5.83	5.82	5.82	5.82	5.81	
PC4H9O2=C4H8OOH1-2                                	19.8092	1.1000	30100.0	17.7380	0.9912	25868.7	4.53	2.18	1.29	1.15	1.56	2.00	2.45	2.91	3.37	3.81	4.25	4.68	5.10	5.50	5.88	6.26	
PC4H9O2=C4H8OOH1-3                                	16.4256	1.3000	18200.0	15.6634	1.0712	21330.6	207.39	127.89	91.05	70.85	58.48	50.29	44.54	40.32	37.12	34.63	32.64	31.02	29.68	28.56	27.62	26.81	
C4H8OOH2-4+O2=C4H8OOH2-4O2                        	38.0748	-1.6270	198.7	38.1447	-1.8113	1814.5	14.91	11.76	9.97	8.83	8.06	7.51	7.10	6.78	6.54	6.34	6.17	6.04	5.93	5.83	5.75	5.68	
NC5H12=PC4H9+CH3                                  	62.8375	-2.6400	97629.5	63.7004	-2.5002	92960.3	620.58	290.88	169.87	113.76	83.45	65.23	53.39	45.23	39.34	34.94	31.54	28.86	26.70	24.92	23.44	22.20	
NC5H12+O=C5H11-2+OH                               	31.6599	0.0000	5200.0	23.7608	0.8034	5332.0	20.89	17.65	15.35	13.63	12.28	11.20	10.31	9.57	8.93	8.39	7.91	7.49	7.12	6.78	6.48	6.21	
NC5H12+O=C5H11-3+OH                               	30.9668	0.0000	5200.0	23.0369	0.9084	5005.3	8.07	7.07	6.29	5.67	5.16	4.74	4.39	4.09	3.82	3.59	3.39	3.21	3.05	2.91	2.77	2.65	
NC5H12+CH3=C5H11-3+CH4                            	11.3386	2.1330	7574.0	9.6520	2.4443	5869.7	7.12	5.66	4.84	4.33	3.99	3.75	3.57	3.44	3.34	3.26	3.19	3.15	3.11	3.07	3.05	3.03	
C5H11O2-1=C5H10OOH1-3                             	16.4256	1.3000	18200.0	15.9134	1.0918	21987.4	275.31	151.50	99.37	72.70	57.18	47.29	40.57	35.75	32.17	29.43	27.26	25.52	24.10	22.91	21.92	21.07	
C5H11O2-1=C5H10OOH1-5                             	12.5917	1.5000	19900.0	14.6259	1.1681	18895.5	2.67	2.12	1.79	1.56	1.40	1.28	1.18	1.11	1.04	1.01	1.06	1.10	1.15	1.19	1.23	1.27	
C5H11O2-2=C5H10OOH2-4                             	24.9765	0.2000	19500.0	16.8154	0.9252	22880.7	1160.37	576.62	343.89	230.37	167.00	128.07	102.39	84.50	71.50	61.71	54.13	48.12	43.26	39.26	35.92	33.09	
C5H11O2-3=C5H10OOH3-1                             	17.1748	1.4000	20800.0	16.5148	0.9697	23033.7	265.62	197.52	161.51	139.95	125.94	116.31	109.41	104.31	100.46	97.51	95.21	93.41	92.00	90.89	90.02	89.35	
C5H10OOH1-3=C5H10O1-3+OH                          	27.5808	0.0000	16620.3	22.0547	0.5444	14468.5	1.02	1.27	1.51	1.70	1.86	1.98	2.07	2.15	2.20	2.25	2.28	2.30	2.32	2.33	2.33	2.33	
C5H10OOH2-4=C5H10O2-4+OH                          	27.1753	0.0000	17612.7	24.0512	0.3441	19003.0	10.86	8.08	6.48	5.47	4.76	4.25	3.86	3.55	3.30	3.10	2.93	2.78	2.65	2.54	2.45	2.36	
C5H10OOH3-1=C5H10O1-3+OH                          	27.1753	0.0000	17334.7	26.5100	0.0135	18122.9	3.95	3.46	3.14	2.92	2.76	2.63	2.54	2.46	2.40	2.34	2.30	2.26	2.22	2.19	2.16	2.14	
C5H10OOH3-1O2=NC5KET31+OH                         	4.0580	2.9000	17000.0	5.8271	2.5076	18121.0	6.03	5.37	4.99	4.75	4.60	4.51	4.44	4.41	4.38	4.38	4.38	4.38	4.40	4.42	4.44	4.46	
